county,precinct,office,district,party,candidate,absentee,polling,votes
Cerro Gordo,Clear Lake - Ward 3,Treasurer of State,,,Write-in,0.0,2.0,2.0
Cerro Gordo,Falls - Plymouth Pct,Treasurer of State,,,Write-in,0.0,1.0,1.0
Cerro Gordo,Falls - Rock Falls Pct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Geneseo Twp Pct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Grimes - Meservey Pct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Grimes - Thornton Pct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Lake / Lincoln Twps Pct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Lime Creek / Mason N Twps,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-1 P-1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-1 P-2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-1 P-3,Treasurer of State,,,Write-in,1.0,1.0,2.0
Cerro Gordo,Mason City W-2 P-1,Treasurer of State,,,Write-in,1.0,0.0,1.0
Cerro Gordo,Mason City W-2 P-2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-2 P-3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-3 P-1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-3 P-2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-3 P-3,Treasurer of State,,,Write-in,0.0,1.0,1.0
Cerro Gordo,Mason City W-4 P-1,Treasurer of State,,,Write-in,0.0,1.0,1.0
Cerro Gordo,Mason City W-4 P-2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason City W-4 P-3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mason S / Bath Twps,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Mt Vernon - Pl Valley Twps,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,Portland - Owen - Dougherty,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cerro Gordo,,Treasurer of State,,,Write-in,,,9.0
Cherokee,#1 Aurelia,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cherokee,#2 Cleghorn,Treasurer of State,,,Write-in,0.0,1.0,1.0
Cherokee,#3 Quimby,Treasurer of State,,,Write-in,0.0,1.0,1.0
Cherokee,#4 Cherokee,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cherokee,#5 Cherokee Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cherokee,#6 Cherokee Ward 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cherokee,#7 Cherokee Ward 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Cherokee,,Treasurer of State,,,Write-in,,,2.0
Chickasaw,Bradford,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Chickasaw,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,City of New Hampton Ward Four,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,City of New Hampton Ward One,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,City of New Hampton Ward Three,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,City of New Hampton Ward Two,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Dayton-Richland,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Deerfield-Washington 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Dresden-Fredericksburg,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Jacksonville-Utica,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,New Hampton Rural,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Stapleton,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,Washington 1 Township,Treasurer of State,,,Write-in,0.0,0.0,0.0
Chickasaw,,Treasurer of State,,,Write-in,,,0.0
Clarke,Middle Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clarke,Murray Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clarke,North East Precinct,Treasurer of State,,,Write-in,2.0,0.0,2.0
Clarke,Osceola 1st Ward Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clarke,Osceola 2nd Ward Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clarke,Osceola 3rd Ward Precinct,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clarke,Woodburn Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clarke,,Treasurer of State,,,Write-in,,,3.0
Clay,Douglas-Peterson,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Garfield-Herdland,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Lake-Freeman,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Lincoln-Clay,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Logan-Gillett Grove,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Spencer Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Spencer Ward 2,Treasurer of State,,,Write-in,1.0,1.0,2.0
Clay,Spencer Ward 3,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clay,Spencer Ward 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,Spencer Ward 5,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clay,Summit-Riverton-Sioux-Meadow,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,BOARDMAN-HIGHLAND,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,BUENA VISTA,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,CASS,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,CLAYTON-GARNAVILLO,Treasurer of State,,,Write-in,0.0,2.0,2.0
Clayton,COX CREEK-SPERRY,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,ELK-MALLORY-VOLGA,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,FARMERSBURG-WAGNER,Treasurer of State,,,Write-in,1.0,0.0,1.0
Clayton,GIARD-LUANA-MONONA,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,GRAND MEADOW,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,JEFFERSON-MILLVILLE,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,LODOMILLO,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,MARION,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,MENDON,Treasurer of State,,,Write-in,1.0,0.0,1.0
Clayton,READ,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clayton,,Treasurer of State,,,Write-in,,,4.0
Clay,Waterford-Lone Tree,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clay,,Treasurer of State,,,Write-in,,,4.0
Clinton,BLOOMFIELD BROOKFIELD DEL,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,CAMANCHE 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,CAMANCHE 2,Treasurer of State,,,Write-in,1.0,0.0,1.0
Clinton,CENTER TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,CLINTON 1-1,Treasurer of State,,,Write-in,0.0,2.0,2.0
Clinton,CLINTON 1-2,Treasurer of State,,,Write-in,1.0,1.0,2.0
Clinton,CLINTON 2-1,Treasurer of State,,,Write-in,0.0,2.0,2.0
Clinton,CLINTON 2-2,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clinton,CLINTON 3-1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,CLINTON 3-2,Treasurer of State,,,Write-in,1.0,1.0,2.0
Clinton,CLINTON 4-1,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clinton,CLINTON 4-2,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clinton,DEEP CREEK GOOSE LAKE,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,DEWITT 1,Treasurer of State,,,Write-in,1.0,0.0,1.0
Clinton,DEWITT 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,DEWITT TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,EDEN CAMANCHE TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,ELK RIVER HAMPSHIRE ANDOV,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,LIBERTY TORONTO,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,LOW MOOR,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,OLIVE GRANT CALAMUS,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,ORANGE GRAND MOUND,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,SHARON LOST NATION,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,SPRING ROCK WHEATLAND,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,WATERFORD CHARLOTTE,Treasurer of State,,,Write-in,0.0,1.0,1.0
Clinton,WELTON WASHINGTON WELTON,Treasurer of State,,,Write-in,0.0,0.0,0.0
Clinton,,Treasurer of State,,,Write-in,,,14.0
Crawford,Charter Oak,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,DCAB,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,Denison Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,Denison Ward 2-Denison Twp,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,Denison Ward 3-Goodrich Twp,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,Northeast,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,Southeast,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,SRK,Treasurer of State,,,Write-in,0.0,0.0,0.0
Crawford,,Treasurer of State,,,Write-in,,,0.0
Dallas,ADAMS,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,ADEL 1,Treasurer of State,,,Write-in,0.0,2.0,2.0
Dallas,ADEL 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,BEAVER / DES MOINES,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,CLIVE 5,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,CLIVE 6,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,COLFAX / ADEL,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,DESOTO,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,LINCOLN /WASHINGTON /LINN,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,PERRY 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,PERRY 2,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,PERRY 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,SPRING VALLEY / DALLAS,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,SUGAR GROVE / DALLAS CENTER,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,UNION,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,URBANDALE 13,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,URBANDALE 14,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,URBANDALE 15,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,VAN METER,Treasurer of State,,,Write-in,2.0,1.0,3.0
Dallas,WALNUT / GRIMES / GRANT,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WAUKEE 1,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,WAUKEE 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WAUKEE 3,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,WAUKEE 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WAUKEE 5,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WAUKEE 6,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dallas,WEST DES MOINES 221,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 222,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 223,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 224,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 225,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 226,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 321,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,WEST DES MOINES 322,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dallas,,Treasurer of State,,,Write-in,,,13.0
Davis,Bloomfield Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Bloomfield Ward 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Bloomfield Ward 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Central,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Northeast,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Northwest,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Southeast,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,Southwest,Treasurer of State,,,Write-in,0.0,0.0,0.0
Davis,,Treasurer of State,,,Write-in,,,0.0
Decatur,BL/FA/Lamoni,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,BU/HA/MO/NB/Davis City/Pleasanton,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,CE/ED/Leon,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,DE/Decatur City,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,FR/LC/Van Wert/Weldon,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,GG/HP/WE/Garden Grove/LeRoy,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,GR/RL/Grand River,Treasurer of State,,,Write-in,0.0,0.0,0.0
Decatur,,Treasurer of State,,,Write-in,,,0.0
Delaware,Adams/Hazel Green,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Colony,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Delaware,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Delhi/Delaware Corp,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Honey Creek/Elk,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Manchester Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Manchester Ward 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Manchester Ward 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Milo/Prairie,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Oneida/N Fork/Bremen,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,Richland/Coffins Grove,Treasurer of State,,,Write-in,0.0,1.0,1.0
Delaware,South Fork/Union,Treasurer of State,,,Write-in,0.0,0.0,0.0
Delaware,,Treasurer of State,,,Write-in,,,1.0
Des Moines,PCT 1T,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT 3,Treasurer of State,,,Write-in,1.0,0.0,1.0
Des Moines,PCT 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT 5,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT 6,Treasurer of State,,,Write-in,0.0,1.0,1.0
Des Moines,PCT 7,Treasurer of State,,,Write-in,0.0,1.0,1.0
Des Moines,PCT 8,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT 9,Treasurer of State,,,Write-in,1.0,1.0,2.0
Des Moines,PCT DM,Treasurer of State,,,Write-in,0.0,1.0,1.0
Des Moines,PCT FM,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT HJ,Treasurer of State,,,Write-in,0.0,2.0,2.0
Des Moines,PCT MY,Treasurer of State,,,Write-in,0.0,1.0,1.0
Des Moines,PCT PW,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT UNION,Treasurer of State,,,Write-in,0.0,0.0,0.0
Des Moines,PCT WB,Treasurer of State,,,Write-in,1.0,0.0,1.0
Des Moines,,Treasurer of State,,,Write-in,,,10.0
Dickinson,Precinct No. 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 10-City-Wahpeton-W Okoboji,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 11,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 12,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 13,Treasurer of State,,,Write-in,0.0,2.0,2.0
Dickinson,Precinct No. 14,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dickinson,Precinct No. 15,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dickinson,Precinct No. 2,Treasurer of State,,,Write-in,1.0,0.0,1.0
Dickinson,Precinct No. 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 5,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dickinson,Precinct No. 6,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 7,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 8,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,Precinct No. 9,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dickinson,,Treasurer of State,,,Write-in,,,6.0
Dubuque,ARC Building,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Asbury Fire Station,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Beckman High School,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Bernard Fire Station,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Cascade City Hall,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Comiskey Park,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Dyersvill Social Center,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Election Annex,Treasurer of State,,,Write-in,1.0,0.0,1.0
Dubuque,Emmaus Bible School,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Epworth Council Chamber,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Farley Community Center,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Federal Building,Treasurer of State,,,Write-in,1.0,2.0,3.0
Dubuque,Fogarty Hall,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Holy Trinity Church,Treasurer of State,,,Write-in,0.0,2.0,2.0
Dubuque,Hope Church,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Journey Church,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Key West Fire,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Luxemburg City Hall,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Meadow Golf Course,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Peosta Community Center,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Rockdale Methodist Church,Treasurer of State,,,Write-in,1.0,0.0,1.0
Dubuque,Sacred Heart Church,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,SS Peter &amp; Paul School,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,St John's Church,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,St. Francis Xavier Basement,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Summit Church,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Swiss Valley Nature Center,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Theisens,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Tri-State Blind Five,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Tri-State Blind Seven,Treasurer of State,,,Write-in,0.0,2.0,2.0
Dubuque,U.A.W. Local 94 Hall,Treasurer of State,,,Write-in,1.0,0.0,1.0
Dubuque,Westminster Church Nine,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,Westminster Church Ten,Treasurer of State,,,Write-in,1.0,1.0,2.0
Dubuque,Windsor Park,Treasurer of State,,,Write-in,0.0,0.0,0.0
Dubuque,Y Building,Treasurer of State,,,Write-in,0.0,1.0,1.0
Dubuque,,Treasurer of State,,,Write-in,,,20.0
Emmet,AG-IL-Armstrong,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,CN-SL-Gruver,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,DM-JC-Ringsted,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,EL-LN-Dolliver,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Emmet-Estherville,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Estherville Ward 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Estherville Ward 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Estherville Ward 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Estherville Ward 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,Estherville Ward 5,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,HL-TM-Wallingford,Treasurer of State,,,Write-in,0.0,0.0,0.0
Emmet,,Treasurer of State,,,Write-in,,,0.0
Fayette,AUBURN TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,BANKS-FREMONT TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,BETHEL-WINDSOR TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,CENTER TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,CLERMONT TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,DOVER TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,EDEN TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,FAIRBANK INC,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,FAIRFIELD-PUTNAM TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,HARLAN TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,ILLYRIA TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,JEFFERSON TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,OELWEIN - WARD 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,OELWEIN - WARD 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,OELWEIN - WARD 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,OELWEIN - WARD 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,ORAN TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,PLEASANT VALLEY TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,SCOTT TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,SMITHFIELD TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,UNION TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,WEST UNION - WARD 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,WEST UNION - WARD 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,WEST UNION - WARD 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,WESTFIELD TWP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fayette,,Treasurer of State,,,Write-in,,,0.0
Floyd,Charles City Corp/CC1,Treasurer of State,,,Write-in,0.0,1.0,1.0
Floyd,Charles City Corp/CC2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,Charles City Corp/CC3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,Floyd-Cedar-Niles,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,Rock Grove-Rudd,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,Rockford-Ulster,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,Scott-Union-Pleasant Grove,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,St Charles-Riverton,Treasurer of State,,,Write-in,0.0,0.0,0.0
Floyd,,Treasurer of State,,,Write-in,,,1.0
Franklin,GENEVA/ INGHAM/ EAST MOTT,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,GRANT/ OSCEOLA,Treasurer of State,,,Write-in,0.0,1.0,1.0
Franklin,HAMILTON/ LEE/ REEVE,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,HAMPTON 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,HAMPTON 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,HAMPTON 3,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,HAMPTON 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,MARION,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,OAKLAND/ MORGAN,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,RICHLAND/ ROSS/ WEST FORK,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,WEST MOTT TOWNSHIP,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,WISNER/ SCOTT,Treasurer of State,,,Write-in,0.0,0.0,0.0
Franklin,,Treasurer of State,,,Write-in,,,1.0
Fremont,Farragut,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fremont,Green Riverside Scott,Treasurer of State,,,Write-in,1.0,1.0,2.0
Fremont,Hamburg/Washington,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fremont,Riverton,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fremont,Sidney,Treasurer of State,,,Write-in,0.0,0.0,0.0
Fremont,,Treasurer of State,,,Write-in,,,2.0
Greene,Central Precinct,Treasurer of State,,,Write-in,1.0,1.0,2.0
Greene,East Precinct,Treasurer of State,,,Write-in,0.0,1.0,1.0
Greene,Jefferson 1 Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Greene,Jefferson 2 Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Greene,Jefferson 3 Precinct,Treasurer of State,,,Write-in,0.0,1.0,1.0
Greene,North Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Greene,West Precinct,Treasurer of State,,,Write-in,0.0,0.0,0.0
Greene,,Treasurer of State,,,Write-in,,,4.0
Grundy,PRECINCT 1,Treasurer of State,,,Write-in,0.0,0.0,0.0
Grundy,PRECINCT 2,Treasurer of State,,,Write-in,0.0,0.0,0.0
Grundy,PRECINCT 3,Treasurer of State,,,Write-in,0.0,1.0,1.0
Grundy,PRECINCT 4,Treasurer of State,,,Write-in,0.0,0.0,0.0
Grundy,PRECINCT 5,Treasurer of State,,,Write-in,0.0,0.0,0.0
Grundy,PRECINCT 6,Treasurer of State,,,Write-in,0.0,0.0,0.0
